,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,99
32,1,0,1,0,0,0,0,0,0,2,2,1,2,0,2,2,3,2,0,1,0,0,2,7,9,0,5,4,37,0,7,2,1,1,1,1,0,4,2,17,8,0,0,0,2,0,0,6,1,0,1,0,0,0,1,0,0,8,11
33,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,2,7,3,0,1,2,13,0,26,2,5,2,0,3,0,1,2,2,6,1,0,6,1,0,0,2,0,1,1,0,1,0,0,0,0,4,7
34,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,6,0,1,3,1,1,1,1,4,20,0,2,1,9,0,6,0,2,16,0,0,0,3,5,7,10,5,0,4,0,0,2,3,1,0,2,0,2,0,1,0,0,20,8
35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,2,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
37,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,10,12,0,9,14,3,2,1,3,8,12,3,11,5,5,11,10,9,1,8,3,1,11,11,12,2,18,12,22,1,7,3,2,5,0,2,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,4
39,32,13,2,15,26,13,5,2,6,33,10,2,13,22,22,28,21,15,2,25,7,6,56,26,15,12,37,19,38,0,45,12,6,9,0,2,1,1,4,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,5
40,18,11,4,12,31,10,5,3,8,31,4,2,7,11,14,25,9,9,3,6,4,8,50,24,14,8,42,17,44,0,62,19,8,13,0,0,0,1,3,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,15
41,15,4,0,5,21,6,4,3,3,23,7,1,8,8,10,12,5,12,1,6,0,2,22,12,15,10,31,13,52,0,32,16,11,18,0,0,0,0,0,2,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,10
42,1,2,0,0,1,1,0,0,0,2,2,1,2,2,1,1,4,2,1,3,0,0,12,4,1,0,2,1,2,0,7,0,6,8,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1
43,3,6,3,10,5,1,3,1,6,11,7,1,10,8,0,7,11,15,0,4,0,4,53,15,23,11,8,0,4,0,2,2,1,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,6
44,5,17,0,3,2,6,0,1,0,3,21,0,1,1,3,13,2,6,0,2,0,0,2,12,3,1,13,5,0,0,18,0,6,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
45,3,2,0,1,4,2,0,1,0,2,0,0,2,3,3,2,0,1,0,0,0,0,1,0,0,2,6,3,11,0,4,9,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1
46,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
47,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,3,2,4,0,1,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3
48,7,6,1,0,21,3,2,0,0,6,2,2,4,8,2,4,6,2,1,2,0,2,23,7,1,11,19,2,16,0,13,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,1
49,6,6,0,2,6,0,1,0,1,2,0,2,2,2,5,9,7,3,0,1,0,1,17,7,5,2,17,3,7,1,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2
50,5,0,0,0,2,0,0,0,1,0,0,1,0,1,2,2,1,1,0,0,0,0,4,1,1,0,7,0,2,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
51,2,0,0,0,1,0,0,0,0,2,0,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
52,0,3,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,0,0,0,0,0,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,0,2,0,2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56,6,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
58,6,4,3,6,7,4,1,4,6,6,8,1,2,11,6,6,8,5,0,4,1,0,24,18,27,1,17,4,55,0,11,10,8,13,0,1,0,12,16,28,19,2,11,11,5,0,3,13,12,1,1,1,1,1,2,0,0,292,94
99,5,1,2,1,6,1,1,1,0,5,5,2,1,5,7,5,4,1,0,6,1,2,15,10,6,0,9,1,17,1,5,8,2,2,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,37,12
