place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJbzM_jjAHAWARC4jpU01-z-A,c7e747a2c48c8b8c5e70e97b8ff414d1eabf97ee,Kegonji Temple,34.993595,135.684856,4.3,1108,"31 Matsumurojikecho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJM3V7rDEHAWAR1bBbYdXO7K4,9510d2e28a5824220e3d020e039480d6384f3d9c,Saiho-ji,34.9919643,135.6833094,4.2,332,"56 Matsuojingatanicho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJJYpGxk4HAWARH62P6BavynM,6a94f0e3319b0981d31cdcff1cca1003e5f2d7aa,Yakushizen-ji Temple,35.0030175,135.6826833,3.5,2,"Arashiyama Yakushishitacho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ0cOfMDoHAWAROd68vWfRJFE,13c02579399571a7d84f7ed8fd60cdf02ca8d441,Saikōji Temple,34.995662,135.687578,3.6,7,"22 Matsumuroyamazoecho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJJYpGxk4HAWARlQ20LPhJtQ8,710a0d1348f3d6afee54d7331c165effc5517c6a,Myoshu-ji Temple,35.0036049,135.682436,1,2,"2-21 Arashiyama Genrokuzancho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJc2C8xToHAWARIUKlgr8vR7w,087620a42dcba9a7a731d5bd3f02ff9e8b1f013f,Genchuin Temple,34.9925305,135.6873934,5,2,"33 Matsuouenoyamacho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJGVfGHEgHAWARtUso5b52ScU,03f7372d1d1b5673494689d030a5290a4d8de9d6,Matsunoo-Taisha Shrine,35.0003409,135.6855068,4.2,872,"Kyoto, Nishikyo Ward, Arashiyama Miyamachi, ３","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJtanl4zkHAWARqnL8vQqsR5w,c873f0e9b884ffcd8c3c0291284d0cdb103cc4f0,Tsukiyomi-jinja Shrine,34.9965425,135.6860451,4,122,"15 Matsumuroyamazoecho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ31-GcDgHAWARd_pZV36xx2A,0a2dcc355529d8e083a2891577116b5e84758593,Matsunoo-Taisya Shrine Otorii Gate,35.0004591,135.6875534,4.2,10,"46-2 Arashiyama Miyanomaecho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJvaDX_TcHAWARq0arIjnm934,6210a0bc9b1bdf3595bcc62bb566bc73a13acb52,Matunoo Taisya Shrine Mikoshi Warehouse,34.99981229999999,135.6855022,3.8,5,"Kyoto, Nishikyo Ward, Arashiyama Miyamachi, ３","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJjd1shCUHAWARLJaVX1TfTS8,dd77ff368361971b221071dc2caf943ce8305c28,Jōjuji Temple,34.98878740000001,135.6861618,4.3,67,"9 Yamadahirakicho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJFZCGVSUHAWARWlY7cXm9Brg,d5db9f0876c07c739d428ee0a2718a93c694f6d4,Jizo-in Temple,34.9908544,135.6862426,4.1,211,"23 Yamadakitanocho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJWxoZoigHAWARwyoRKY6ZZVU,e54d4ea9d55d6d5d4931e8e7c8ea631564373090,Shorinji Temple,34.9855431,135.6854814,4.1,7,"25 Yamadahakozukacho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJXS-hA0gHAWAR8TwNjmd4mB8,5c7a16ce296f97304e5c5d5925a74768e593606c,Matsunoo Taisya Shrine Haiden,35.0000557,135.685374,4.7,3,"3 Arashiyama Miyamachi, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ1Xv1AEgHAWARBiDLszg_pIA,f4eca2f9ec3c76ebbfd38434cad9dcc99bbfb688,Matsunoo Taisya Shrine Rōmon Gate,35.0001642,135.685725,4,5,"3 Arashiyama Miyamachi, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJeZk6vj8HAWARERVPrn61HuM,352c3364fb2902a87c46e59e2151c9595cef7674,Umezu Honpuku Temple,35.002622,135.693875,5,2,"64 Umezu Maedacho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ4dkdkBgHAWAR5Bhz8DHe6OA,fb72538d0002a9161c3a6867ee4a61daa7298ba3,Kosenji Temple,34.993029,135.695889,1,1,"52 Matsuosuzukawacho, Nishikyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJv2jC-D8HAWARLuwGuEIcMT0,ff8ac210f1136aa689e8cd965f73cbe3e78af6b8,Umenomiya-Taisha Shrine,35.0041489,135.6951345,3.9,377,"30 Umezu Fukenokawacho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJp1DC-z8HAWAR23pLkseSX6Y,ee67f00c1afaca6f15c457ffb88cf93acd3d4f2c,Umemiya Shrine Kaguraden,35.0039075,135.6948948,4,3,"30 Umezu Fukenokawacho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJX2QR-j8HAWARw6Ugvuu62Fk,9d4a9ab91d10c76e3d698633b55becc7e24fb437,Umemiya-Taisha Shrine Sakaden,35.0038255,135.6947291,3.3,3,"29 Umezu Fukenokawacho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
