place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJ_8cZYj8PAWARuAR0cVnq2_E,09146fccf60f0d4feee3b55a04267ffb07576cc2,Gokurakuji Temple,34.971052,135.771121,5,2,"Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJG6ql7xMPAWARdP6yxmOiFKY,46bc4418ffd0f96dee519cd8282591b3c58cefee,Sekihoji Temple,34.9647023,135.7751093,4.2,61,"26 Fukakusa Sekihoji Yamacho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJmV8nuz8PAWARbSkWrJmt_ZI,4227eda930662fc2dc873c8602252939d4229265,Fushimimyokenji Temple,34.97037400000001,135.772704,4,4,"85-1 Fukakusa Kaidocho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ5atA0hMPAWARYNlA2j7JPpw,7ae251dc80c95645c0cd40aa839c1ff4b7a2d85b,Hotoji Temple,34.9633319,135.7755594,3.9,57,"32 Fukakusa Hotoji Yamacho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJIW0uPRUPAWAR6eI6dRzKGns,2b0af6b727edded9a5c3e148c7a2b82630e527c0,Fushimi Inari Taisha,34.9671402,135.7726717,4.6,20179,"68 Fukakusa Yabunouchicho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ5ykBDBYPAWARzJ6YiJNsGsI,3c6ae794c444fa3bdb6c41ea9b5d38a961acf6e9,Araki-Jinja Shrine,34.969457,135.776111,4.3,241,"12-3 Fukakusa Kaidoguchicho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJu70HthYPAWARiNgEFBlZL90,e8aacbfeaeeabc5201eb60434f0fbd5c15696a5c,Fushimi Kandakara Shrine,34.9665384,135.7769538,4.5,200,"15 Fukakusa Sasayamacho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ4T_0-hQPAWARpmWTmTp7aBs,e9fbb862170edd87fac8b277fb0e4cdd28375387,Azumamaro Shrine,34.9667489,135.7728229,4,69,"36 Fukakusa Yabunouchicho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJORXkShUPAWARuyznptCFyvY,4e5c677116f719450d7969998717a8a827932f3c,Great Torii of Fushimi Inari Shrine,34.967047,135.771153,4.5,64,"Kyoto, Fushimi Ward, 深草薮之内町68番地","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJwQxXBRUPAWARdiEFwqwbCJU,a87b04812bb1a0413a71fd6e654553a4f6e371ac,Fushimiinari Shrine Gehaiden,34.9671465,135.7728657,4.2,10,"58 Fukakusa Yabunouchicho, Fushimi Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
