place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJE5u93bsJAWAR5gt-XUYRDXc,780b7f3eac9df0d64a0cb277abdd60b1ef7f1314,Manshu-in Monzeki Temple,35.048905,135.802942,4.1,383,"42 Ichijoji Takenouchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJo1zZWsYJAWARY02ySJK217M,fac1aa0aa7fde8231d6802156f92ab0b635ee82c,Sekizanzenin Temple,35.0560819,135.8015443,4.3,210,"18 Shugakuin Kaikonbocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ5UVV5bgJAWARiU3pTddr4QE,972a2c5d9895aefaaf9821d55ec8f6436bda7470,Rinkyuji Temple,35.0521138,135.8021759,3.8,4,"Shugakuin Hayashinowaki, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJmT5ANsgJAWAR09PJVWabNKg,52f9457c81aad7d54a00c96ccab1ed32f9f26bb9,Hokkezan Donyuji Temple,35.0522874,135.7974888,1,1,"2 Shugakuin Chayanomaecho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJjwSZJ7cJAWARjUDslrfLdOQ,d31f9fb0ccbcf2703ed255045cd87fe6f5c53361,Seiken-in Temple,35.047252,135.797201,3,1,"32 Ichijoji Higashiuracho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJu0CWHbEJAWARifmibBDzsqI,2c16977efa4c6daf18df9c7b098c8c9d81119cbc,Saienji Temple,35.045657,135.796712,3.1,9,"16 Ichijoji Kotanicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJjyj-n7cJAWARSEbeJDnTeo8,9b355d2941f78c437d42925ab097c9864a165d43,Saginomori-jinja Shrine,35.049541,135.798532,4,92,"16 Shugakuin Miyanowakicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJE5u93bsJAWARDmkYgcUlNTo,4678c85300fabddcc159067c7f219e6b3fabb354,Manshu-in-tenmangū Shrine,35.0493724,135.8021835,4,16,"40 Ichijoji Takenouchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJlaHsebkJAWARd46QJSwgL6c,7528646537c2788fed163a152b4c7c25a78c7702,"Benten-do Shrine, Manshu-in Temple",35.0493732,135.8021196,4.3,3,"15 Ichijoji Takenouchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJm1SYWMgJAWARCCRwies5vHM,b0337693afc5feb8593cee206050a5f86198b1e1,"Otabi-sho, Saginomori-jinja Shrine",35.053612,135.797941,4,2,"3 Shugakuin Busshacho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJRyvtcbcJAWARpylTS-4NXWc,8eef8d195cfbec9bee1b8ab6715134cc3b8e0a22,Toyo-Inari-Jinja Shrine,35.0494864,135.7985282,5,1,"27 Ichijoji Gatsurinjicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJb8ozQ6kJAWARcjQCEqTST-M,33ba3d6ec277613e22148158d058dc8923d233ab,Enkoji,35.045091,135.797065,4.3,453,"13 Ichijoji Kotanicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJRb0NobEJAWAR16rytSojoSU,189f489ce1cf90e43b36ec0abb0a25193e28571a,Shisendo Temple,35.0437249,135.7961294,4.4,514,"27 Ichijoji Monguchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJhxWqN6QJAWARGBfdiV3D_6g,0c02d8d8ddb9a6341c7c4ad4b9523b3ddc522178,Tanukidani-fudō-in Temple,35.0410697,135.8023371,4.3,168,"6 Ichijoji Matsubaracho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ6S-x87EJAWAR4mkwgkVsS3g,c65263eee5a96635d276ebcc6cd8921477d0fd96,Konpuku-ji,35.042192,135.795182,3.9,93,"20 Ichijoji Saikatacho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJKfE4rrEJAWARtsCs46jlmoc,f4aec0d94a06f24cf37257cce8007f761cb3b120,Hachidai-jinja Shrine,35.043711,135.796738,3.9,104,"Kyoto, Sakyo Ward, Ichijoji Matsubaracho, １","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJa3W36bMJAWARN4_lzf6f9bU,4ddecb5ee9f5332b13d59361215b310eb73e691d,"Torii, Hachidai-jinja Shrine",35.0441332,135.7939895,3.8,4,"Ichijoji Shakadocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ34wCsrEJAWARLhwUaj3gQ0M,943beafb5ae66432bfa3bf8f0153b507591079df,Kōtaijingū-sha Shrine,35.0436651,135.7968426,0,0,"1-1 Ichijoji Matsubaracho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
