place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJj-9V6PgHAWARobrWGXEGn58,40259c325c054d40f4a231a9406dc553a0839bc8,Daitoku-ji,35.043891,135.74603,4.2,583,"53 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJPTsrGPgHAWARtoCx8_mLu7E,558dd1457b09a57e3e5b37b6460bd4dd65fa2bb0,Kōtō-in Temple,35.043164,135.743203,4.4,181,"73-1 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJNTmglvgHAWARZHAX5Ktz0D4,6e5cce89a9cd3153dae9839dbd942cfbb4ce02a7,Daisenin Temple,35.044572,135.74595,3.9,115,"54-1 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJzdLIDfkHAWARbk34VnNZTlE,46f431dd9c4171ab2a582fd0424e91acea46b208,Zuihō-in Temple,35.0420349,135.7455438,4.4,89,"81 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJs0zPavkHAWARoQXvlwpUFV4,b15dfddd48a087c2b9c34808c13b0476b855d639,Ryōgen-in Temple,35.0421006,135.7461554,4.4,109,"82-1 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJkV8DC_kHAWARMeMwzqJ_qA0,11c1a703cd632f37364c782d770c8388a559d714,Ōbai-in Temple,35.0417465,135.7459854,4.4,93,"83-1 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJAf50ufYHAWARlPfUbyPWVAg,cb7e1a713451ab5e93209bfc158ddea299a643c9,Jobon-Rendai-ji Temple,35.0385936,135.7388978,4.1,60,"33-1 Murasakino Junibocho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJzXUwBfkHAWARjmUWoT_Z6m8,3a48e195f59ba259afcb33e3319578a79f80862b,Kōrin-in Temple,35.0425336,135.7455736,3.9,63,"80 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJNaA2D_gHAWARg4LOvRWAxyE,ada2251171a41a38937c76399ff82bcb5314f342,Ryūshōji Temple,35.043902,135.743333,3.7,6,"61 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJwal4fgKoAWARgNt8kFk1z2M,2c0758b0515f7177e83f000d964b5ac197de0ead,Hōshunin Temple,35.045283,135.745086,4,27,"55 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJg1v6AfkHAWARKU7meAkX1iA,910751967f4a472bb6ed721de994dd9c95937349,Shojuin Temple,35.042841,135.745261,2,2,"78-1 Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJhUPU5_gHAWARJbuBuu6PHtg,ec10ba5e42f632f6d47106bb2997466fd4dd3471,Daitokuji Temple Kara-mon Gate,35.0437528,135.7464276,5,5,"Murasakino Daitokujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
