place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJfXhv2hoJAWARAyBdLecA72I,4bf15c75799a55457de58dac895d9d3f8631cfd5,Hōnen-in Temple,35.0237365,135.7975377,4.4,569,"３０番地 Shishigatani Goshonodancho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJtzmguBsJAWARZWLZUrSHDmA,ad319877c57fc27fa6658ff77d9b27097d9219c6,Reikanji Temple,35.0208266,135.7964979,4.4,141,"12 Shishigatani Goshonodancho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJa6QVrxsJAWARC8MqxC0J9JI,622f8cdc80cac7718ff9bfb2d41a78f352fbd0b1,Anrakuji Temple,35.0217247,135.7965198,3.9,104,"21 Shishigatani Goshonodancho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJT3azIBsJAWAR4aF15cIKFwI,a4bbfbefe80a3ee221af88052f45a256ebd5748f,Kinmo-in Temple,35.0235145,135.7974328,4.5,6,"80 Shishigatani Goshonodancho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJu_KTXv0IAWARMSa5-uKfxLc,bb6888819c8953812609218b2a490ffb002752ad,Shinnyo-Sanso Temple,35.0220357,135.789924,4,1,"82-5 Jodoji Shinnyocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJUV8ZKRkJAWARR7uhfM-c-wI,09bdd93373bd66505850367c08d5ee132f0258ae,Kōunji Temple,35.01703,135.795246,3.8,31,"59 Nanzenji Kitanobocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJITb7VR4JAWARXVUlW9hnKP0,e82636c35b21514371896fce42625adc4d293715,Meishoji Temple,35.015739,135.792372,0,0,"34-1 Shishigatani Takagishicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ09DpahkJAWARkpnLPqBCPZ4,74569f3b5e7a41f44a30d7207340672f43251dce,Otoyo Shrine,35.0181474,135.7958865,4.1,207,"Kyoto, Sakyo Ward, Shishigatani Miyanomaecho, １","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJUTYCywIJAWARSifL3JBS7p4,c501202300ae972fb7a42ca7eddfb84b2a68e8e5,Kyo Hiyoshi Shrine,35.0219085,135.7910364,4.2,5,"53 Jodoji Shinnyocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJu2i3mhgJAWARW3YGzjr3ErQ,75bbb372181f9d1b3734eaf15014050539559290,Kumano Nyakuōji-jinja Shrine,35.015743,135.796308,4.1,207,"2 Nyakuojicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJF42zshgJAWARVK2wk6AFlxw,a4e57d58a76b261f9d91f35f3a6dcdfc01cf88d7,Eikando Temple,35.0143751,135.7954161,4.6,1966,"48 Eikandocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ_fuXcyEJAWARTQDnx6Q5szg,984de2c5a5cb380145149a281315d444c38af1e7,Nanzenji Temple,35.0112433,135.7932587,4.4,2930,"Nanzenji Fukuchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJX3YjhyEJAWAR8cUdem9e19E,79753c6d75881a7317f74ea329aca74405bee214,Kiunin Temple,35.0124312,135.7947023,4.7,3,"86-18 Nanzenji Fukuchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJSc2g_SAJAWAR0qGARCaZRs4,3a12d713b3aee84432744121b06c3585a0f8569e,Tenju-an Temple,35.010673,135.792288,4.5,209,"Kyoto, Sakyo Ward, Nanzenji Fukuchicho, 86−８","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJj8qFpQIJAWARtNE3-mMwnGw,906164a59630675bbf5802fd3ac0b9d9f77c8d71,Ihaiden Temple,35.0218951,135.7904372,0,0,"Jodoji Shinnyocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJAZNIqiEJAWARGdEiqDcXCzo,9445f727bf060dbf4e1600d9f55a8b415ca86cf2,Nanzenji Temple San-mon Gate,35.0113018,135.7926022,4.4,86,"Nanzenji Fukuchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJIyDqRh8JAWARBPWNv6u_b_s,f882d1de6761c34232fa2f7bd7f5a82355c12f6d,Shogaku-in Temple,35.0150085,135.7939128,4.4,11,"48 Eikandocho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJmTmwfSAJAWARbs7Ryg8uVTI,017bd44e3bdf39f53131ffc67b0f3ba02e9172e0,Konchi-in Temple,35.010284,135.790388,4.3,154,"86-12 Nanzenji Fukuchicho, Sakyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJhQPM9iAJAWAROZEUTU-vAug,9eaac15c2d042552ceeef22375ddc81e91104e2c,Shinjoin Temple,35.0104729,135.7915971,4.8,5,"Kyoto, Sakyo Ward, Nanzenji Fukuchicho, 86-11 真乗院","['place_of_worship', 'point_of_interest', 'establishment']"
