place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJJ3srJMEIAWARUrvFhhmPYH4,d56b602d00b458e83c7c751d5cdfd8ece2d6995f,Kenninji Temple,35.0002854,135.7738985,4.5,2618,"584 Komatsucho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJuYNCQdwIAWARfPnq0Ktzk2A,c2ebcfd130616ccc5e9955d6a9bb0785f6d35cc9,Chion-in,35.0054141,135.7823785,4.3,1804,"400 Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJGc7Srt0IAWARJ1CbE9_-INY,a7a055cdf4a5da740d850cda46c4cd68c796d95d,Shōren-in Monzeki Temple,35.007312,135.783161,4.4,857,"69-1 Awadaguchi Sanjobocho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJuU17z9oIAWARgMhsX3kqUSQ,fee26aa91555d66e41af6716578ac2f1dbd1a829,Kōdaiji Temple,35.0004319,135.7819385,4.3,2397,"526 Shimokawaracho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJB1aZxO0HAWARP5-Nz2JRaFM,a1755ff22a3e0432eeec4768ec07941fb40248c9,Entoku-in,35.0006043,135.7794314,4.3,265,"Kyoto, Higashiyama Ward, 高台 寺下河原町５３０","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ31w6yMQIAWARiBSPhBreuPA,cc68e2757bf89b551fc06b0ebe29633b362d8bc1,Daiunin Temple,35.002272,135.7800603,3.8,78,"594-1 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJXeqV1MIIAWARMVALoqYd-gc,9e187309221ac340a3ffec405d30de932e5b6ec9,Genkoin Temple,35.0060436,135.7807158,2.7,3,"Kyoto, Higashiyama Ward, 新橋通大和大路東入三丁目 林下町416","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJkzfQKcUIAWARBnvTyjx7mQg,7e3ce127a1f7859f0c624cf632ab21ba80648627,Gesshin-in Temple,35.0010013,135.7801569,4.1,21,"Kyoto, Higashiyama Ward, 京都市東山区下河原町５２８","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJD41PrdsIAWARXEjfpvINSMo,98c682fabe5b653de5dcd1f01ed920596cac0959,Chōraku-ji,35.0022794,135.7834122,4,123,"626 Maruyamacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ___7m8IIAWARoRiKij0oBwA,10276a41783ba2b8ed94b3a8ceabea44fca85f72,Syōsyukuin Temple,35.0069197,135.7790373,3.5,4,"405 Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJoYfRx8YIAWARSofPxYvQn54,ebe41288c5a02991f31fadb322fa2c0affd4022f,Kenninji Temple Tacchu Ryosokuin,35.000103,135.774482,4.2,152,"京都市東山区Higashiyama Ward, 大和大路通四条下る4丁目 小松町591","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJI6mqlsIIAWARP7UqelTgMt0,2cde6f048fced4dc5174b1bef371a1eac2a7f92e,Koshoin Temple,35.0064725,135.7786669,5,1,"407 Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJCR6e5dwIAWARyZrNX5DDyEE,6d53ba7977ef3cd60d5eb320b8e1db1daeef5b7d,Jushōin Temple,35.005773,135.7810978,0,0,"414 Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJCR6e5dwIAWARe3W1B7IRfqQ,a5804e116d4ecc1cf572321c0c7c071e20dbf245,Ryōshōin Temple,35.005498,135.777012,3.3,3,"402 Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ97vezsIIAWARkKEAuEXOwsg,d90627d15cb7b6a1a99cf05f98ae1c11e1dc51cd,Hōtokuin Temple,35.006215,135.780098,0,0,"410 Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJRyhymMIIAWARa4aXJ3g4UL8,c0164c4b5dd330248043c9a0dd809f796591bc63,Koutokuin Temple,35.0068905,135.7793151,3,1,"Kyoto, Higashiyama Ward, 大和大路東入三丁目 林下町406","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJI6mqlsIIAWARkk23PchDVbE,843281f5751ab87846c93c57a418c96ddded13ab,Nyushin-in Temple,35.006328,135.779031,1,1,"Kyoto, Higashiyama Ward, 知恩院山内林下４０９","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ97vezsIIAWARCXPoi3dcQgA,482a9254d0ddda3df37d97c54a08350f810931ea,Jōshōon Temple,35.0061618,135.78092,4,1,"412 Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJq6p-_twIAWARv_0_BpgJPNY,d6383fa17b6f92524f25340744bf9e9b1c1bd61e,Rinkacho Temple,35.0065135,135.7826303,3,1,"Rinkacho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ11Os2MQIAWARr-rdxGngS8g,70c85d8cfaf9476ba46286ae6535268bd9071e85,Sanmen Daikokuten Temple,35.0008561,135.7796594,3.7,14,"530 Shimokawaracho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJL22h48QIAWARjqeOmiyMUb8,feb1442d3b504197b2be4c8c8e48ca8c1db0c483,Juhonji Temple,35.000662,135.778942,4.7,3,"485 Shimokawaracho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJqewQoHkIAWAR6RokWp3Iesc,ef04d784754d66081c6994b0a549e92da919e750,Yasaka Shrine,35.0036559,135.7785534,4.3,7606,"625 Gionmachi Kitagawa, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJVVWhcMMIAWARdyDS1kDokPc,f0ca8dea62d7fa4a020c840fa4feb6617b75d3ca,Yasaka-Jinja Shrine Minami-romon Tower Gate,35.0031054,135.7785188,4.2,84,"509 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJURIHosMIAWARxzs1GMQVXgI,4e458c708efc78c07bd6def167c1950ba2346704,Tokiwa-Jinja Shrine,35.0033409,135.7778456,0,0,"545 Gionmachi Minamigawa, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJtT48bekIAWAR5mtWJDOMJYg,b77b74d8028d7658dfa53b9b309f63e5cfa551b0,Daishogun Shrine,35.0089812,135.7768725,3.8,53,"Kyoto, Higashiyama Ward, Higashisanchō, 丁目 下ル長光町６４０ 三条大橋","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJy595gNAIAWARAQmAag8k6zw,5b0edd458f7e0de5487f9c73e998e211a59503cf,Kyoto Ryozen Gokoku Shrine,34.999987,135.782923,4.1,256,"1 Seikanji Ryozancho, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJq-oJydoIAWARJg1mO0X-kUI,33bd2afeca6a0f18ceaff8dfca6e08e16d353de4,Kodaiji-Tenmangu (Tsunashiki-Tenjin) Shrine,35.0004443,135.780931,4.1,17,"Kyoto, Higashiyama Ward, Shimokawaracho, ５２","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJKVNQGcIIAWARiXSSz-fhpR4,5c5f8b4c61079b14eff8345d9ca34ef26be84580,Kankameinari Shrine,35.00502,135.7761206,3.4,5,"347-101 Gionmachi Kitagawa, Higashiyama Ward, 京都市東山区","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJAWSlusMIAWARxPGIfcMk0vc,765e39e1cc62bc9b474454d0e1f5ac8ef8a8bed0,Yasaka-Jinja Shrine Nishiromon Gate,35.0037208,135.7775361,4.3,74,"625 Gionmachi Kitagawa, Higashiyama Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
